N1,A,N2
4483,,
4483,,
4484,4006,2076
4484,4006,3569
4484,4006,923
4485,1934,2527
4485,1934,2779
4485,1934,5098
4486,3582,1378
4486,3582,1378
4486,3582,110
4487,116,2405
4487,116,1402
4487,116,3433
4488,,
4488,,
4488,,
4489,2362,2188
4489,42,251
4489,42,2024
4490,478,1841
4490,478,371
4490,478,3161
4491,1400,534
4491,1400,303
4491,1400,527
4492,1271,450
4492,806,2729
4492,1271,516
4493,2634,238
4493,329,5093
4493,1186,75
4494,292,297
4494,292,34
4494,292,2756
4495,46,1392
4495,46,3984
4495,46,972
4496,46,107
4496,46,750
4496,46,93
4497,540,455
4497,540,334
4497,540,983
4498,1271,1520
4498,3201,283
4498,3201,2589
4499,2593,1369
4499,905,2612
4499,2949,2202
4500,102,502
4500,102,1395
4500,102,3768
4501,,
4501,,
4501,,
4502,1746,527
4502,1746,500
4502,1746,2016
4503,3825,748
4503,3825,1091
4503,3825,1351
4504,3425,3692
4504,3425,1319
4504,3425,4373
4505,42,11
4505,42,1
4505,42,1886
4506,204,515
4506,5092,39
4506,5092,301
4507,,
4507,,
4507,,
4508,444,1909
4508,444,62
4508,444,3402
4509,,
4509,,
4509,,
4510,866,16
4510,605,1562
4510,866,2644
4511,319,1968
4511,319,3802
4511,319,2596
4512,3201,2335
4512,3201,1662
4512,3201,2335
4513,35,599
4513,35,549
4513,35,1735
4514,3576,1203
4514,3969,2375
4514,3969,1468
4515,330,3420
4515,478,485
4515,395,266
4516,2480,90
4516,2480,90
4516,2480,581
4517,3016,679
4517,3016,734
4517,3016,510
4518,1400,599
4518,398,2956
4518,398,1976
4519,691,878
4519,691,3206
4519,691,4519
4520,2362,267
4520,35,1049
4520,42,1022
4521,2881,65
4521,2881,5133
4521,2881,1377
4522,4654,224
4522,4654,1405
4522,1934,178
4523,,
4523,,
4523,,
4524,,
4524,,
4524,,
4525,1970,592
4525,1970,246
4525,1970,54
4526,2881,3413
4526,2881,144
4526,2881,493
4527,,
4527,,
4527,,
4528,116,4371
4528,605,1369
4528,605,1368
4530,444,642
4530,444,291
4530,444,4508
4531,174,1373
4531,174,1373
4531,174,581
4532,3766,141
4532,3766,2885
4532,3598,2748
4533,2281,149
4533,2281,405
4533,2281,4533
4534,,
4534,,
4534,,
4535,,
4535,,
4535,,
4536,,
4536,,
4536,,
4537,24,2412
4537,24,2584
4537,24,1212
4538,42,4610
4538,42,473
4538,42,917
4539,24,2231
4539,24,263
4539,42,2088
4540,,
4540,,
4540,,
4541,866,1136
4541,866,284
4541,866,475
4542,,
4542,,
4542,,
4543,42,2
4543,42,237
4543,42,251
4544,2358,2427
4544,2358,232
4544,2358,283
4545,,
4545,,
4545,,
4546,1400,1757
4546,1400,1337
4546,1400,13
4547,,
4547,,
4547,,
4548,3308,2603
4548,3308,3339
4548,3308,2546
4549,3354,4158
4549,3354,441
4549,3354,962
4551,1703,4226
4551,1703,508
4551,4193,293
4552,68,468
4552,68,946
4552,68,3322
4553,,
4553,,
4553,,
4554,3915,587
4554,3915,465
4554,4658,393
4555,,
4555,,
4555,,
4556,444,1023
4556,1329,431
4556,1329,2652
4557,1250,91
4557,1250,2917
4557,24,2521
4558,3196,36
4558,2869,907
4558,2869,3028
4559,1024,230
4559,1024,2658
4559,1024,2598
4560,46,2318
4560,46,3974
4560,46,1835
4561,949,2990
4561,949,1635
4561,949,4578
4563,448,1395
4563,448,554
4563,448,1395
4564,,
4564,,
4564,,
4565,,
4565,,
4565,,
4566,982,3002
4566,1186,2298
4566,982,683
4567,,
4567,,
4567,,
4568,355,1046
4568,355,1816
4568,355,763
4569,,
4569,,
4569,,
4570,982,1639
4570,982,1639
4570,982,2859
4571,3308,2240
4571,3308,162
4571,3308,162
4572,2713,419
4572,2713,3422
4572,2713,457
4573,3041,261
4573,3041,466
4573,3041,581
4574,3253,1051
4574,3253,927
4574,3253,4412
4575,1086,823
4575,1086,76
4575,1086,1096
4576,68,4912
4576,2160,1243
4576,2160,1623
4577,,
4577,,
4577,,
4578,949,2097
4578,949,2133
4578,949,298
4579,1868,0
4579,1868,2027
4579,1868,1
4580,330,1299
4580,330,92
4580,330,4355
4581,225,151
4581,225,353
4581,225,1397
4582,,
4582,,
4582,,
4583,5163,2437
4583,762,2952
4583,762,399
4584,,
4584,,
4584,,
4585,2160,2859
4585,2160,4897
4585,68,4032
4587,2226,140
4587,2226,140
4587,2226,140
4588,2914,3847
4588,2914,1462
4588,2914,5133
4589,150,1
4589,150,867
4589,150,73
4590,905,586
4590,174,4943
4590,174,1424
4591,1505,3081
4591,1505,4222
4591,1505,3081
4592,24,3881
4592,866,3900
4592,866,4592
4593,,
4593,,
4593,,
4594,1892,1769
4594,1892,4449
4594,1892,1341
4595,,
4595,,
4595,,
4596,4259,2926
4596,4259,246
4596,4259,443
4597,395,2357
4597,360,3170
4597,360,813
4598,888,3423
4598,888,153
4598,888,2354
4600,,
4600,,
4600,,
4602,1751,912
4602,1751,103
4602,1751,1918
4603,,
4603,,
4603,,
4604,,
4604,,
4604,,
4605,42,1907
4605,605,4892
4605,605,4510
4606,35,1127
4606,35,4352
4606,35,816
4607,982,28
4607,982,2668
4607,982,683
4608,540,256
4608,398,3010
4608,1746,728
4609,373,144
4609,373,179
4609,1077,1449
4610,42,64
4610,435,376
4610,435,335
4611,1505,4138
4611,1505,1683
4611,1505,4591
4612,,
4612,,
4612,,
4613,1219,971
4613,1219,2999
4613,1219,1334
4614,866,4969
4614,866,945
4614,866,1004
4615,,
4615,,
4615,,
4616,,
4616,,
4616,,
4617,3427,1579
4617,116,791
4617,3427,4287
4618,,
4618,,
4618,,
4619,2480,1724
4619,2480,765
4619,2480,2495
4620,,
4620,,
4620,,
4621,1338,1012
4621,1338,2595
4621,1338,572
4622,,
4622,,
4622,,
4623,46,1547
4623,46,531
4623,3224,1842
4624,,
4624,,
4624,,
4625,,
4625,,
4625,,
4626,,
4626,,
4626,,
4627,360,367
4627,1441,746
4627,1441,840
4628,1271,2864
4628,1271,1861
4628,1271,4492
4629,,
4629,,
4629,,
4630,605,2751
4630,605,2067
4630,605,1997
4631,1772,2795
4631,605,1562
4631,1772,1044
4632,532,74
4632,532,65
4632,532,1291
4633,4406,739
4633,4406,4633
4633,4406,417
4634,292,4029
4634,292,1440
4634,292,4087
4635,1041,1554
4635,1041,451
4635,1041,219
4636,1271,4127
4636,1271,1520
4636,1271,14
4637,148,3115
4637,148,402
4637,148,2865
4638,,
4638,,
4638,,
4639,1851,340
4639,1851,6
4639,1851,40
4640,4712,3499
4640,4712,2313
4640,4712,3499
4641,2399,176
4641,2399,49
4641,2399,4740
4642,1505,4591
4642,1505,276
4642,1098,5167
4643,568,5098
4643,568,3054
4643,568,610
4644,,
4644,,
4644,,
4645,,
4645,,
4645,,
4646,,
4646,,
4646,,
4647,,
4647,,
4647,,
4648,174,4648
4648,174,161
4648,174,2701
4649,,
4649,,
4649,,
4650,3069,96
4650,3425,2592
4650,3069,4002
4651,46,2514
4651,1155,1123
4651,1155,2756
4652,330,4404
4652,568,2431
4652,568,1016
4653,605,1368
4653,1518,1717
4653,605,4787
4655,1571,5011
4655,1571,505
4655,1571,476
4656,2226,181
4656,2226,55
4656,2226,254
4657,1086,1176
4657,3253,4267
4657,3253,2030
4659,,
4659,,
4659,,
4660,319,70
4660,319,3674
4660,319,2467
4661,225,3894
4661,355,4177
4661,1303,335
4662,24,3258
4662,24,1855
4662,24,2369
4663,4192,1122
4663,4192,138
4663,4192,170
4664,1859,10
4664,1859,3860
4664,1859,56
4665,315,2249
4665,315,3752
4665,315,3314
4666,,
4666,,
4666,,
4667,1219,1334
4667,1219,32
4667,806,56
4668,2226,1429
4668,2226,1429
4668,1219,397
4669,,
4669,,
4669,,
4670,,
4670,,
4670,,
4672,1467,151
4672,888,2836
4672,1833,1207
4673,,
4673,,
4673,,
4674,2320,399
4674,2320,738
4674,2320,290
4675,,
4675,,
4675,,
4676,,
4676,,
4676,,
4677,,
4677,,
4677,,
4678,3376,528
4678,315,2689
4678,3376,2438
4679,,
4679,,
4679,,
4680,4415,114
4680,2160,2055
4680,68,4231
4681,,
4681,,
4681,,
4682,4562,3905
4682,4562,3728
4682,4562,285
4683,3196,62
4683,3196,2292
4683,3196,924
4684,204,2231
4684,204,1157
4684,4058,1150
4685,1041,377
4685,1041,1205
4685,4192,2758
4686,68,133
4686,330,266
4686,330,4954
4687,2845,3993
4687,2845,1984
4687,2845,101
4688,,
4688,,
4688,,
4689,2932,1067
4689,2932,2884
4689,2932,1850
4690,1086,76
4690,1086,321
4690,1161,1568
4691,3854,336
4691,3854,389
4691,3854,4922
4692,2289,752
4692,2289,3788
4692,2289,796
4693,42,930
4693,812,4892
4693,812,1977
4694,1041,1030
4694,1041,2347
4694,888,1738
4695,204,1640
4695,204,2101
4695,204,1173
4696,,
4696,,
4696,,
4697,4157,542
4697,329,619
4697,540,62
4698,2047,919
4698,2047,2827
4698,2047,2724
4699,2880,602
4699,2880,80
4699,2880,2862
4700,204,10
4700,204,730
4700,204,4684
4701,2825,2443
4701,2825,79
4701,2825,437
4703,3033,2793
4703,3033,3744
4703,3033,918
4704,,
4704,,
4704,,
4705,187,871
4705,1041,2542
4705,187,2244
4706,2881,84
4706,1746,99
4706,1746,4608
4707,,
4707,,
4707,,
4708,4014,1681
4708,4014,3742
4708,4014,87
4709,24,1073
4709,24,182
4709,24,3530
4710,1879,4346
4710,4014,2485
4710,1879,2150
4713,,
4713,,
4713,,
4714,4349,4714
4714,4349,96
4714,4349,1394
4715,478,3816
4715,478,865
4715,478,1843
4716,997,666
4716,1161,942
4716,997,777
4717,2289,3788
4717,943,438
4717,2289,2923
4718,1657,3968
4718,330,4337
4718,330,3078
4719,1657,1243
4719,702,114
4719,1657,2458
4720,24,352
4720,24,4018
4720,3661,612
4721,204,717
4721,4712,5040
4721,204,1157
4722,1024,1050
4722,1024,1539
4722,68,4885
4723,42,73
4723,42,429
4723,42,2310
4724,2047,1111
4724,2047,898
4724,2047,1784
4725,2002,681
4725,2002,29
4725,2002,114
4726,1859,966
4726,187,14
4726,1859,4726
4727,812,1144
4727,3041,403
4727,812,3655
4728,3070,2484
4728,3070,751
4728,3070,1988
4729,2680,4729
4729,2680,3652
4729,2680,769
4730,3983,2802
4730,3983,20
4730,3983,1987
4731,866,67
4731,866,4731
4731,866,3599
4732,,
4732,,
4732,,
4733,1818,2803
4733,1818,3053
4733,1818,4437
4734,815,1318
4734,1086,178
4734,1086,1326
4735,35,207
4735,35,415
4735,35,153
4736,806,2550
4736,806,694
4736,806,1510
4738,478,820
4738,478,4515
4738,478,865
4739,2709,1512
4739,2709,2718
4739,2709,1646
4740,2399,848
4740,2869,3190
4740,2399,770
4741,116,427
4741,116,974
4741,116,417
4742,5092,290
4742,5092,4742
4742,5092,2827
4743,866,2257
4743,866,3523
4743,866,845
4744,1467,2824
4744,888,571
4744,888,4987
4745,,
4745,,
4745,,
4746,373,1057
4746,373,103
4746,373,252
4747,,
4747,,
4747,,
4748,2415,467
4748,2415,1189
4748,2415,1079
4749,,
4749,,
4749,,
4750,1934,3996
4750,1934,4485
4750,1934,3048
4751,,
4751,,
4751,,
4752,2142,3573
4752,1332,29
4752,1332,837
4753,362,825
4753,362,1362
4753,362,653
4754,,
4754,,
4754,,
4755,,
4755,,
4755,,
4756,292,1602
4756,292,2548
4756,292,4154
4757,1359,965
4757,1505,1264
4757,1359,3758
4758,1507,4187
4758,1507,1783
4758,1507,2531
4759,,
4759,,
4759,,
4760,921,288
4760,3512,3384
4760,3512,2286
4761,,
4761,,
4761,,
4762,,
4762,,
4762,,
4763,360,25
4763,360,1795
4763,758,688
4764,,
4764,,
4764,,
4765,1250,1492
4765,3427,17
4765,1250,3101
4766,1879,1624
4766,1879,3531
4766,1879,3750
4767,42,4213
4767,42,2706
4767,42,2014
4768,225,1666
4768,225,1162
4768,225,2032
4769,,
4769,,
4769,,
4770,3133,2654
4770,605,1997
4770,2252,1168
4771,2877,4771
4771,2877,37
4771,905,4310
4772,,
4772,,
4772,,
4773,2399,1644
4773,2399,423
4773,2399,1711
4774,1859,3157
4774,1859,7
4774,1859,535
4775,1885,1897
4775,148,335
4775,2414,76
4776,888,432
4776,888,1873
4776,1467,4085
4777,3224,2360
4777,3224,2042
4777,3224,4987
4778,,
4778,,
4778,,
4779,,
4779,,
4779,,
4780,174,503
4780,398,139
4780,174,1693
4781,35,670
4781,35,2116
4781,35,1212
4782,448,1000
4782,448,1181
4782,448,112
4783,,
4783,,
4783,,
4784,2634,891
4784,3147,4004
4784,2634,55
4785,24,1878
4785,24,966
4785,24,2039
4786,693,1280
4786,395,2917
4786,4193,1602
4787,605,583
4787,1248,530
4787,1248,4128
4788,,
4788,,
4788,,
4789,2679,2198
4789,2679,39
4789,2679,3692
4790,2455,266
4790,3147,828
4790,3147,136
4791,102,51
4791,102,957
4791,102,794
4792,3619,767
4792,3619,3207
4792,3619,2098
4793,3541,4863
4793,3541,3643
4793,102,1120
4794,601,447
4794,355,0
4794,601,4831
4795,1859,673
4795,1859,3860
4795,1859,1184
4796,,
4796,,
4796,,
4797,,
4797,,
4797,,
4798,,
4798,,
4798,,
4799,42,1101
4799,42,3842
4799,42,4799
4800,3582,1198
4800,3868,1717
4800,3582,3306
4801,,
4801,,
4801,,
4802,315,2111
4802,315,2392
4802,1425,3955
4803,1359,2122
4803,1359,21
4803,1359,333
4804,2593,2879
4804,2593,3783
4804,2593,3085
4805,3041,636
4805,3041,261
4805,3041,205
4806,4233,3785
4806,2320,242
4806,4233,3400
4807,862,750
4807,1041,4290
4807,1041,2197
4808,,
4808,,
4808,,
4809,1269,1634
4809,1269,3751
4809,1269,3852
4810,1507,2564
4810,187,1146
4810,691,4250
4811,,
4811,,
4811,,
4812,2104,918
4812,605,2520
4812,2104,100
4813,,
4813,,
4813,,
4815,,
4815,,
4815,,
4816,329,4070
4816,329,1781
4816,329,5190
4817,1370,1342
4817,1370,1655
4817,1370,1655
4818,540,4265
4818,540,4608
4818,540,1989
4819,,
4819,,
4819,,
4820,,
4820,,
4820,,
4821,1219,863
4821,1219,1478
4821,1219,8
4822,183,1472
4822,183,485
4822,183,623
4823,,
4823,,
4823,,
4824,,
4824,,
4824,,
4825,,
4825,,
4825,,
4826,3766,600
4826,3766,2044
4826,3766,1122
4827,,
4827,,
4827,,
4828,,
4828,,
4828,,
4829,24,2602
4829,997,57
4829,997,992
4830,42,1321
4830,42,2478
4830,148,1231
4831,35,2256
4831,35,236
4831,601,507
4832,532,2712
4832,286,474
4832,286,3648
4833,1657,2
4833,568,3902
4833,568,4643
4834,,
4834,,
4834,,
4835,2880,1106
4835,2880,4054
4835,2880,103
4836,,
4836,,
4836,,
4837,46,550
4837,46,972
4837,46,2514
4838,,
4838,,
4838,,
4839,444,1536
4839,2267,558
4839,444,23
4840,815,1875
4840,815,1686
4840,815,2846
4841,1505,4642
4841,1505,4617
4841,1505,4611
4842,1359,1373
4842,1359,2412
4842,1359,250
4843,3854,1475
4843,3854,2019
4843,3854,2012
4844,1213,1255
4844,1213,117
4844,1213,123
4845,35,4010
4845,35,213
4845,35,649
4846,1818,668
4846,1818,25
4846,1818,668
4847,,
4847,,
4847,,
4848,286,2348
4848,286,4848
4848,286,474
4849,3297,3810
4849,3297,4495
4849,3297,898
4850,435,3002
4850,435,881
4850,1970,356
4851,,
4851,,
4851,,
4852,901,1260
4852,901,499
4852,901,1387
4853,,
4853,,
4853,,
4854,,
4854,,
4854,,
4856,1250,114
4856,1250,83
4856,1250,643
4857,3385,2266
4857,3385,345
4857,3385,4857
4858,,
4858,,
4858,,
4859,4476,3304
4859,4476,3126
4859,4476,3499
4860,,
4860,,
4860,,
4861,1732,3248
4861,1732,56
4861,1732,223
4862,3201,4862
4862,3201,371
4862,3201,4498
4863,3541,4863
4863,4562,285
4863,3541,2460
4864,,
4864,,
4864,,
4865,,
4865,,
4865,,
4866,3271,142
4866,3271,4866
4866,3271,1514
4867,,
4867,,
4867,,
4868,,
4868,,
4868,,
4869,4711,2223
4869,921,1323
4869,4711,304
4870,,
4870,,
4870,,
4871,1518,2667
4871,1518,959
4871,1518,696
4872,,
4872,,
4872,,
4873,3345,3381
4873,3345,583
4873,3345,2040
4874,,
4874,,
4874,,
4875,329,431
4875,444,1127
4875,329,1600
4876,435,746
4876,435,652
4876,435,914
4877,578,3022
4877,1657,545
4877,1657,310
4878,1885,1897
4878,1885,4775
4878,1885,274
4879,35,1212
4879,35,534
4879,35,198
4880,1250,4856
4880,183,2536
4880,1250,1082
4881,,
4881,,
4881,,
4882,,
4882,,
4882,,
4883,1467,2163
4883,1467,2728
4883,1467,1328
4884,815,1699
4884,815,4734
4884,815,1525
4885,116,870
4885,116,1402
4885,116,1584
4886,102,890
4886,102,3968
4886,2949,2202
4887,1020,1578
4887,1020,1255
4887,1020,5007
4888,943,21
4888,5118,142
4888,5118,1018
4889,1024,1010
4889,330,3251
4889,68,761
4890,736,115
4890,736,2146
4890,736,3749
4891,1914,27
4891,1914,47
4891,1914,69
4892,42,662
4892,812,4693
4892,42,1888
4893,,
4893,,
4893,,
4894,,
4894,,
4894,,
4895,,
4895,,
4895,,
4896,,
4896,,
4896,,
4897,2160,114
4897,2160,4585
4897,3630,475
4898,292,171
4898,292,418
4898,292,418
4899,330,4889
4899,3825,4417
4899,3825,990
4900,330,3970
4900,568,3252
4900,568,1008
4901,2745,1403
4901,3718,3241
4901,605,4465
4902,329,2003
4902,4195,4237
4902,329,291
4903,,
4903,,
4903,,
4904,526,153
4904,526,3168
4904,526,456
4905,,
4905,,
4905,,
4906,4235,5181
4906,4235,4906
4906,4235,3878
4907,2591,4907
4907,2591,1932
4907,2591,3159
4908,762,3730
4908,762,924
4908,762,2804
4909,1732,1597
4909,1732,1597
4909,1732,3865
4910,4236,1294
4910,4236,768
4910,4236,2033
4912,4911,1633
4912,4911,3587
4912,68,2800
4913,2977,175
4913,2977,559
4913,2977,2489
4914,2769,180
4914,2769,4975
4914,2769,1113
4915,,
4915,,
4915,,
4916,540,295
4916,540,427
4916,540,4025
4917,204,2396
4917,693,462
4917,204,161
4919,1248,1069
4919,1248,1926
4919,1248,1302
4920,24,1144
4920,24,347
4920,24,2309
4921,1085,717
4921,1085,1402
4921,46,539
4922,3854,2012
4922,3854,336
4922,3854,804
4923,3373,528
4923,1384,2829
4923,3288,4359
4924,1229,19
4924,1229,2921
4924,1229,451
4925,1370,1070
4925,1370,1342
4925,1370,17
4926,398,1550
4926,398,1311
4926,398,1211
4927,,
4927,,
4927,,
4928,,
4928,,
4928,,
4929,,
4929,,
4929,,
4930,,
4930,,
4930,,
4931,,
4931,,
4931,,
4932,,
4932,,
4932,,
4933,1495,291
4933,1495,344
4933,1495,1706
4934,,
4934,,
4934,,
4935,,
4935,,
4935,,
4937,,
4937,,
4937,,
4938,1507,3377
4938,1507,1000
4938,1507,231
4939,,
4939,,
4939,,
4940,3942,4358
4940,3942,302
4940,3942,1092
4941,4058,1273
4941,4058,48
4941,4058,331
4942,,
4942,,
4942,,
4943,174,2250
4943,174,1675
4943,174,1180
4944,1879,491
4944,1879,4346
4944,1879,4944
4945,3425,3424
4945,3425,279
4945,3425,279
4946,444,559
4946,444,1074
4946,444,1017
4947,2768,2268
4947,2768,2268
4947,330,4128
4948,,
4948,,
4948,,
4949,,
4949,,
4949,,
4950,3030,1342
4950,1892,660
4950,1892,738
4951,35,3453
4951,866,1853
4951,35,581
4952,,
4952,,
4952,,
4953,444,2703
4953,444,3208
4953,444,379
4954,330,230
4954,330,356
4954,330,4900
4955,4599,1452
4955,4599,2413
4955,4599,1290
4956,1271,8
4956,1271,3981
4956,1271,4127
4957,,
4957,,
4957,,
4958,556,2263
4958,556,108
4958,556,665
4959,1128,1602
4959,1128,2106
4959,1128,2514
4960,663,1208
4960,663,699
4960,663,3540
4961,,
4961,,
4961,,
4962,286,533
4962,286,345
4962,286,2667
4963,1868,4164
4963,1868,341
4963,1868,2346
4964,,
4964,,
4964,,
4965,,
4965,,
4965,,
4966,,
4966,,
4966,,
4967,,
4967,,
4967,,
4968,35,1849
4968,35,120
4968,601,666
4969,183,232
4969,183,1227
4969,866,64
4970,921,432
4970,921,2168
4970,921,791
4971,362,266
4971,225,353
4971,225,249
4972,,
4972,,
4972,,
4973,24,3462
4973,24,911
4973,24,1910
4974,2679,4789
4974,2679,852
4974,2679,2197
4975,2769,1113
4975,2769,1802
4975,2769,925
4976,1819,1212
4976,1819,836
4976,1819,466
4977,2905,885
4977,2905,885
4977,2905,916
4978,806,1404
4978,2104,262
4978,806,2063
4979,,
4979,,
4979,,
4980,2376,1532
4980,2376,269
4980,2376,3937
4981,,
4981,,
4981,,
4982,556,1683
4982,355,4131
4982,355,1046
4983,1024,51
4983,758,30
4983,736,8
4984,395,1882
4984,395,1151
4984,395,3524
4985,,
4985,,
4985,,
4986,362,725
4986,286,721
4986,286,829
4987,888,3451
4987,3224,238
4987,888,3014
4988,888,3227
4988,888,4744
4988,1248,609
4989,,
4989,,
4989,,
4990,2525,1333
4990,2525,143
4990,2525,827
4991,2905,1612
4991,2905,62
4991,2905,2278
4992,1213,275
4992,1213,3244
4992,1213,50
4993,2845,45
4993,2845,276
4993,2845,2403
4994,,
4994,,
4994,,
4995,806,1340
4995,806,140
4995,806,4278
4996,24,1136
4996,24,991
4996,24,414
4997,1086,566
4997,1086,178
4997,1086,4997
4998,2358,3483
4998,2358,2180
4998,997,98
4999,292,4154
4999,292,55
4999,292,1472
5000,1518,2423
5000,1518,268
5000,1518,1498
5001,4416,23
5001,4396,2243
5001,4416,368
5002,1455,3587
5002,1332,1587
5002,1332,1324
5003,,
5003,,
5003,,
5005,3253,2030
5005,3253,4657
5005,3253,595
5006,,
5006,,
5006,,
5007,1020,3451
5007,2399,770
5007,1020,61
5008,3373,1210
5008,2226,955
5008,3373,3073
5009,1161,3950
5009,1161,5009
5009,1161,3279
5010,901,144
5010,901,3159
5010,901,257
5011,753,2851
5011,1571,269
5011,4079,1552
5013,578,486
5013,578,2878
5013,578,3845
5014,42,1888
5014,42,147
5014,42,2014
5015,,
5015,,
5015,,
5016,,
5016,,
5016,,
5017,3825,3167
5017,3825,4503
5017,3825,3887
5018,,
5018,,
5018,,
5019,1229,2213
5019,1229,407
5019,1229,485
5020,1657,4718
5020,568,3045
5020,373,1123
5021,,
5021,,
5021,,
5022,187,117
5022,187,459
5022,373,370
5023,225,151
5023,225,776
5023,225,2175
5024,24,788
5024,24,2308
5024,24,915
5025,,
5025,,
5025,,
5026,5163,4380
5026,448,2042
5026,5163,2655
5027,68,1050
5027,1128,309
5027,68,2173
5028,35,2133
5028,35,3634
5028,1571,1198
5029,3582,20
5029,319,151
5029,319,1971
5030,,
5030,,
5030,,
5031,448,87
5031,3636,206
5031,3636,710
5032,183,291
5032,183,291
5032,183,1843
5033,,
5033,,
5033,,
5034,362,2380
5034,362,418
5034,362,2904
5035,2319,29
5035,2319,1522
5035,2319,1419
5036,,
5036,,
5036,,
5037,663,715
5037,663,1233
5037,663,4197
5038,1116,235
5038,225,377
5038,1116,86
5039,2799,2994
5039,2799,1757
5039,2799,55
5040,4712,4640
5040,4712,773
5040,4712,1201
5041,292,499
5041,292,1233
5041,292,1616
5042,,
5042,,
5042,,
5043,68,3572
5043,68,1014
5043,68,3269
5044,,
5044,,
5044,,
5045,3864,1949
5045,1455,3841
5045,3376,1407
5046,148,497
5046,148,2274
5046,3352,1083
5047,4058,325
5047,4058,1558
5047,4058,48
5048,579,1231
5048,579,85
5048,579,18
5049,2252,887
5049,3034,327
5049,3034,3049
5050,,
5050,,
5050,,
5051,204,792
5051,204,4250
5051,204,1113
5052,3201,1814
5052,3201,2589
5052,3201,1685
5053,1219,1474
5053,1219,335
5053,1219,5
5054,1441,1555
5054,1441,685
5054,1441,1272
5055,,
5055,,
5055,,
5056,1384,528
5056,1384,3589
5056,1384,528
5057,,
5057,,
5057,,
5058,315,1245
5058,2932,2764
5058,315,2829
5059,,
5059,,
5059,,
5060,,
5060,,
5060,,
5061,,
5061,,
5061,,
5062,,
5062,,
5062,,
5063,68,1897
5063,568,2110
5063,68,711
5064,,
5064,,
5064,,
5065,,
5065,,
5065,,
5066,1155,1835
5066,1155,1185
5066,1155,1364
5067,3133,87
5067,2252,1921
5067,2252,2494
5068,1970,3457
5068,1970,4299
5068,1970,15
5069,448,324
5069,448,1544
5069,448,3961
5070,360,1714
5070,360,400
5070,601,655
5072,2252,1997
5072,2252,1168
5072,605,1731
5073,3608,1290
5073,3608,1636
5073,3608,1663
5074,,
5074,,
5074,,
5075,3466,1765
5075,3466,1729
5075,3466,1028
5076,,
5076,,
5076,,
5077,,
5077,,
5077,,
5078,24,1839
5078,24,3716
5078,977,271
5079,,
5079,,
5079,,
5080,,
5080,,
5080,,
5081,,
5081,,
5081,,
5082,2680,63
5082,1020,1709
5082,1248,1245
5083,,
5083,,
5083,,
5084,,
5084,,
5084,,
5085,42,2308
5085,42,1313
5085,1155,3624
5086,1614,1536
5086,1614,107
5086,1614,849
5087,,
5087,,
5087,,
5088,2513,480
5088,2513,1337
5088,2513,3593
5089,,
5089,,
5089,,
5090,779,932
5090,4396,2258
5090,4396,1328
5091,3388,876
5091,3388,750
5091,2461,2859
5093,329,708
5093,329,30
5093,329,320
5094,,
5094,,
5094,,
5095,,
5095,,
5095,,
5096,1041,595
5096,1041,3363
5096,1041,1500
5097,448,1874
5097,448,1253
5097,448,2242
5098,4396,278
5098,1934,1681
5098,1934,3996
5099,1425,171
5099,1425,2789
5099,1425,2190
5100,1353,1612
5100,1353,361
5100,1353,907
5101,,
5101,,
5101,,
5102,35,198
5102,35,1543
5102,35,209
5103,,
5103,,
5103,,
5104,3576,61
5104,3576,326
5104,3576,61
5105,,
5105,,
5105,,
5106,2845,836
5106,2845,635
5106,2845,822
5107,,
5107,,
5107,,
5108,319,2867
5108,319,1166
5108,319,2618
5109,2414,8
5109,1086,1736
5109,1086,1627
