N1,A,N2
4436,395,602
4436,395,1109
4437,1818,1298
4437,1818,3651
4437,1818,126
4438,905,813
4438,905,58
4438,905,459
4439,2260,645
4439,2260,318
4439,2260,4037
4440,3598,19
4440,3598,4178
4440,315,4440
4442,4389,1215
4442,4389,1485
4442,4389,595
4445,3825,3075
4445,1571,1030
4445,3825,903
4447,1603,3712
4447,1237,569
4447,1603,757
4448,3151,1538
4448,3151,104
4448,3151,4430
4449,579,384
4449,1892,283
4449,579,214
4450,601,1662
4450,601,267
4450,866,4510
4452,329,3650
4452,329,2308
4452,329,689
4454,1269,4809
4454,1269,1375
4454,1269,828
4455,2160,784
4455,4415,4722
4455,4415,3060
4458,363,1707
4458,982,179
4458,532,3243
4459,3199,17
4459,3199,533
4459,3224,238
4461,736,420
4461,736,495
4461,2362,2088
4462,762,3460
4462,1024,1299
4462,1024,2268
4463,1455,3841
4463,1455,3917
4463,3864,4052
4465,1879,2288
4465,1879,1551
4465,605,4510
4466,3582,619
4466,3582,409
4466,3582,4486
4468,46,2055
4468,46,352
4468,46,1651
4472,395,2082
4472,395,2154
4472,395,280
4473,174,396
4473,174,1443
4473,174,2250
4477,24,343
4477,24,2754
4477,35,1944
4478,3146,1390
4478,3146,488
4478,3146,2247
4479,3041,581
4479,3041,655
4479,3041,581
4480,2905,4480
4480,605,4491
4480,2905,948
4481,3271,97
4481,3271,457
4481,1859,966
4482,943,56
4482,943,1191
4482,943,1264
4484,4006,3230
4484,4006,145
4484,4006,3918
4485,1934,4522
4485,1934,1369
4485,1934,2217
4486,3582,4800
4486,3582,619
4486,3582,826
4487,116,4016
4487,116,558
4487,116,2465
4489,2362,3232
4489,2362,237
4489,2362,343
4490,478,4266
4490,478,277
4490,478,3970
4491,1400,911
4491,1400,163
4491,1400,1228
4492,1271,1652
4492,806,734
4492,806,1122
4493,329,555
4493,329,4181
4493,329,793
4494,292,2707
4494,292,1306
4494,3308,2546
4495,3297,1255
4495,46,814
4495,46,814
4496,46,677
4496,46,2083
4496,46,4115
4497,540,466
4497,540,458
4497,540,1544
4498,1271,4127
4498,3201,283
4498,1271,1520
4499,2593,2174
4499,2593,4499
4499,2593,1067
4500,102,1521
4500,102,2118
4500,102,3529
4502,1746,868
4502,532,571
4502,1746,2059
4503,3825,903
4503,3825,3668
4503,3825,748
4504,3425,947
4504,3425,279
4504,3425,279
4505,42,1917
4505,42,2221
4505,42,1290
4506,204,1026
4506,5092,3480
4506,5092,4698
4508,35,2127
4508,329,3754
4508,329,1299
4510,605,2161
4510,866,2088
4510,605,883
4511,319,950
4511,319,3335
4511,319,598
4512,3201,109
4512,3201,1662
4512,3201,5052
4513,35,1668
4513,35,757
4513,35,651
4514,3576,5104
4514,3576,873
4514,3969,72
4515,395,1193
4515,330,124
4515,330,1243
4516,2480,654
4516,2480,1180
4516,2480,190
4517,3016,169
4517,3016,4517
4517,3016,375
4518,1400,1706
4518,398,909
4518,398,1118
4519,691,894
4519,691,2888
4519,691,1545
4520,42,678
4520,2362,343
4520,42,3336
4521,2881,626
4521,2881,2411
4521,2881,65
4522,1934,4522
4522,4654,778
4522,1934,1832
4525,1970,4850
4525,1970,1298
4525,1970,180
4526,2881,3056
4526,2881,4706
4526,2881,78
4528,862,2574
4528,605,1597
4528,116,384
4530,444,135
4530,444,232
4530,444,669
4531,174,745
4531,174,2643
4531,174,200
4532,3619,3744
4532,3766,5185
4532,3598,4178
4533,2281,3680
4533,2281,3299
4533,2281,5022
4537,24,1212
4537,24,3716
4537,24,238
4538,42,507
4538,42,265
4538,42,3928
4539,24,2882
4539,42,930
4539,24,2369
4541,866,4743
4541,866,842
4541,866,1238
4543,42,524
4543,42,4303
4543,42,1827
4544,2358,261
4544,2358,1152
4544,2358,839
4546,1400,1285
4546,1400,1757
4546,1400,2240
4548,3308,587
4548,3308,4571
4548,3308,2240
4549,1934,1681
4549,1934,3349
4549,815,3571
4551,2825,1103
4551,1703,2189
4551,4193,2886
4552,68,1104
4552,68,2693
4552,68,4354
4554,4658,2828
4554,4658,4554
4554,4658,896
4556,444,447
4556,1329,55
4556,1329,8
4557,1250,83
4557,1250,1117
4557,1250,1961
4558,2869,2126
4558,2869,2016
4558,3196,15
4559,1024,3759
4559,1024,643
4559,1024,310
4560,46,91
4560,46,7
4560,46,433
4561,949,428
4561,949,1545
4561,949,27
4563,448,2623
4563,448,574
4563,448,2159
4566,982,3315
4566,982,4042
4566,1186,501
4568,355,1251
4568,355,3545
4568,355,626
4570,982,1272
4570,982,3470
4570,982,38
4571,3308,2491
4571,3308,382
4571,3308,2603
4572,2713,9
4572,2713,678
4572,2713,3687
4573,3041,383
4573,3041,403
4573,3041,836
4574,3253,1777
4574,3253,4657
4574,3253,2347
4575,1086,4657
4575,1086,197
4575,1086,1632
4576,68,1026
4576,2160,4680
4576,68,4326
4578,949,3728
4578,949,858
4578,949,5190
4579,578,4213
4579,1086,701
4579,1086,816
4580,1250,3511
4580,1250,1415
4580,330,2712
4581,225,2264
4581,225,278
4581,225,2175
4583,5163,1986
4583,762,197
4583,762,1652
4585,68,1392
4585,2160,124
4585,68,122
4587,2226,1323
4587,2226,19
4587,2226,189
4588,2914,624
4588,2914,182
4588,2914,1307
4589,150,271
4589,150,3083
4589,150,657
4590,905,1276
4590,174,396
4590,174,429
4591,1505,5191
4591,1505,3834
4591,1505,1712
4592,866,1687
4592,24,4557
4592,866,1930
4594,1892,1602
4594,1892,457
4594,1892,3394
4596,4259,880
4596,4259,2926
4596,4259,503
4597,395,1494
4597,360,1795
4597,360,1006
4598,888,3602
4598,888,4110
4598,1467,764
4602,1751,124
4602,1751,103
4602,1751,1918
4605,42,287
4605,42,4505
4605,42,1313
4606,35,641
4606,35,179
4606,35,320
4607,982,1992
4607,982,2094
4607,982,1983
4608,540,1991
4608,540,1989
4608,540,302
4609,1077,3420
4609,373,196
4609,373,1057
4610,42,649
4610,42,611
4610,435,3158
4611,1505,170
4611,1505,489
4611,1505,276
4613,1219,808
4613,1219,3963
4613,1219,681
4614,866,284
4614,866,1272
4614,866,1136
4617,116,1221
4617,1505,3703
4617,116,2472
4619,2480,677
4619,2480,243
4619,2480,190
4621,1338,217
4621,1338,1090
4621,1338,1525
4623,3224,2360
4623,46,2781
4623,3224,428
4627,360,208
4627,1441,1053
4627,1441,1053
4628,1271,3803
4628,1271,364
4628,1271,2990
4630,605,4914
4630,605,1131
4630,605,4166
4631,605,2569
4631,605,2094
4631,1772,4631
4632,532,3634
4632,532,3634
4632,532,623
4633,4406,1191
4633,1772,310
4633,4406,535
4634,292,128
4634,292,1479
4634,292,1801
4635,1041,4705
4635,1041,49
4635,1041,339
4636,1271,138
4636,1271,1520
4636,1271,710
4637,148,763
4637,148,583
4637,148,933
4639,1851,1165
4639,1851,875
4639,1851,340
4640,4712,3945
4640,4712,2753
4640,4712,4640
4641,2399,711
4641,2399,835
4641,2399,3293
4642,1098,646
4642,2745,32
4642,1505,276
4643,568,3524
4643,568,3995
4643,568,572
4648,174,429
4648,174,560
4648,174,238
4650,3069,2417
4650,862,900
4650,3425,4504
4651,1155,4651
4651,1155,126
4651,46,2896
4652,330,1749
4652,330,1050
4652,568,2354
4653,1518,1027
4653,35,2029
4653,35,956
4655,1571,1862
4655,1571,1480
4655,1571,1198
4656,2226,504
4656,2226,3018
4656,2226,122
4657,3253,449
4657,3253,212
4657,3253,5005
4660,319,3802
4660,319,1884
4660,319,2608
4661,355,3222
4661,355,1189
4661,225,618
4662,24,4423
4662,24,2823
4662,24,1585
4663,4192,2885
4663,4192,3428
4663,4192,19
4664,1859,673
4664,1859,3098
4664,1859,3626
4665,315,1474
4665,315,2749
4665,315,1458
4667,1219,895
4667,1229,184
4667,1219,1739
4668,2226,1476
4668,1219,2510
4668,1219,4613
4672,888,929
4672,1467,1939
4672,888,153
4674,2320,269
4674,2320,1747
4674,2320,2225
4678,3376,2438
4678,315,2389
4678,3376,1599
4680,68,230
4680,68,4885
4680,2160,2859
4682,4562,3905
4682,4562,535
4682,4562,4682
4683,3196,1145
4683,3196,99
4683,3196,5121
4684,68,99
4684,4058,53
4684,4058,1558
4685,1041,2542
4685,1041,3700
4685,1041,181
4686,330,238
4686,68,2917
4686,68,2837
4687,2845,2045
4687,2845,3005
4687,2845,800
4689,2932,3791
4689,2932,2797
4689,2932,49
4690,1161,1472
4690,1086,79
4690,1161,1568
4691,3854,389
4691,3854,1793
4691,3854,3467
4692,2289,2897
4692,2289,396
4692,2289,725
4693,42,3125
4693,174,1004
4693,42,3142
4694,1041,1356
4694,1041,1205
4694,1041,3765
4695,204,3727
4695,204,4206
4695,204,2049
4697,540,50
4697,540,1989
4697,329,795
4698,2047,4168
4698,5092,62
4698,2047,1634
4699,2880,10
4699,2880,4835
4699,2880,858
4700,605,4465
4700,2337,3805
4700,204,2198
4701,2825,890
4701,2825,300
4701,2825,40
4703,3033,134
4703,3033,656
4703,3033,2447
4705,1041,4635
4705,187,1011
4705,187,2244
4706,2881,4526
4706,1746,1291
4706,1746,1766
4708,4014,2633
4708,4014,2704
4708,4014,12
4709,24,809
4709,24,101
4709,24,602
4710,1879,4710
4710,1879,4286
4710,4014,2168
4714,4349,688
4714,4349,303
4714,4349,237
4715,478,2660
4715,478,4266
4715,478,1726
4716,997,647
4716,997,2809
4716,1161,495
4717,2289,3503
4717,2289,457
4717,943,2124
4718,330,4350
4718,1657,424
4718,330,3540
4719,1657,818
4719,702,3966
4719,702,761
4720,3661,2314
4720,3661,612
4720,3661,63
4721,204,560
4721,4712,2831
4721,4712,2788
4722,1024,2352
4722,68,0
4722,68,3633
4723,42,981
4723,42,340
4723,42,516
4724,2047,3204
4724,2047,3800
4724,2047,909
4725,2002,36
4725,2002,114
4725,2002,320
4726,1859,3012
4726,187,4237
4726,1859,1812
4727,3041,4397
4727,174,78
4727,3041,466
4728,3070,242
4728,3070,1252
4728,3070,2083
4729,2680,189
4729,2680,912
4729,2680,10
4730,3983,894
4730,3983,3144
4730,3983,1152
4731,866,1238
4731,866,915
4731,866,1044
4733,1818,808
4733,1818,1863
4733,1818,1575
4734,1086,767
4734,815,1604
4734,1086,656
4735,35,1235
4735,35,434
4735,35,434
4736,806,78
4736,806,486
4736,806,122
4738,2914,1745
4738,478,283
4738,2914,196
4739,2709,3440
4739,2709,1423
4739,2709,1172
4740,2399,2781
4740,2869,1032
4740,2869,1490
4741,116,1991
4741,116,961
4741,116,3486
4742,5092,919
4742,4712,4721
4742,5092,4742
4743,866,1272
4743,866,2777
4743,866,1564
4744,1467,4390
4744,1467,3625
4744,888,4988
4746,373,4011
4746,373,3858
4746,373,1549
4748,2415,2597
4748,2415,25
4748,2415,4356
4750,1934,4147
4750,1934,2202
4750,1934,2688
4752,2142,528
4752,2142,3283
4752,1332,787
4753,362,266
4753,362,507
4753,362,2904
4756,292,171
4756,292,1989
4756,292,4999
4757,1359,591
4757,1359,973
4757,1505,4611
4758,1507,231
4758,1507,534
4758,1507,2407
4760,3512,7
4760,3512,99
4760,921,125
4763,1338,28
4763,1400,38
4763,1338,413
4765,1271,2055
4765,3427,25
4765,3427,2519
4766,1879,3863
4766,1879,4092
4766,1879,3628
4767,42,2490
4767,42,966
4767,42,4610
4768,225,2627
4768,225,1726
4768,225,2264
4770,2252,2661
4770,2252,4395
4770,2252,4395
4771,3352,1005
4771,905,348
4771,905,52
4773,2399,1051
4773,2399,2018
4773,2399,2133
4774,1859,10
4774,1859,966
4774,1859,2076
4775,2226,1323
4775,2414,1233
4775,2414,3208
4776,888,2728
4776,1467,1873
4776,1467,1973
4777,3224,1445
4777,3224,4987
4777,3224,162
4780,398,1522
4780,174,22
4780,174,846
4781,35,2239
4781,35,31
4781,35,899
4782,448,2498
4782,448,2242
4782,448,12
4784,2634,3564
4784,2634,56
4784,3147,2019
4785,24,470
4785,24,4709
4785,24,2988
4786,4193,230
4786,4193,1513
4786,693,249
4787,1248,2655
4787,2376,668
4787,1248,1143
4789,2679,508
4789,2679,2592
4789,2679,2198
4790,2455,2183
4790,1116,1650
4790,1116,235
4791,102,1393
4791,102,51
4791,102,33
4792,3619,2213
4792,3619,282
4792,3619,3791
4793,1400,960
4793,1400,55
4793,102,750
4794,355,4832
4794,355,3347
4794,601,252
4795,1859,845
4795,1859,3811
4795,1859,3321
4799,42,1292
4799,42,3754
4799,42,249
4800,3582,110
4800,2415,161
4800,2415,597
4802,315,1773
4802,315,1172
4802,315,1212
4803,1359,517
4803,1359,745
4803,1359,591
4804,2593,1316
4804,2593,2157
4804,2593,1832
4805,3041,3612
4805,3041,1694
4805,3041,4095
4806,2320,2314
4806,4233,5191
4806,2320,750
4807,862,181
4807,1041,1676
4807,1041,377
4809,1269,133
4809,1269,1267
4809,1269,242
4810,691,509
4810,691,456
4810,187,1027
4812,605,4901
4812,2104,1326
4812,2104,142
4816,329,3475
4816,329,268
4816,329,2373
4817,1370,630
4817,1370,4817
4817,1370,476
4818,540,4497
4818,540,2667
4818,540,100
4821,1219,686
4821,1219,1474
4821,1219,3306
4822,183,2632
4822,183,1889
4822,183,3240
4826,3766,2213
4826,3766,600
4826,3766,5185
4829,416,610
4829,24,2493
4829,416,2127
4830,148,2638
4830,42,3172
4830,42,930
4831,601,655
4831,35,33
4831,601,654
4832,532,1106
4832,532,240
4832,286,4832
4833,568,497
4833,1657,1578
4833,568,3312
4835,2880,3031
4835,2880,979
4835,2880,1337
4837,46,4623
4837,46,2168
4837,46,2293
4839,2267,207
4839,2267,3082
4839,444,207
4840,815,409
4840,815,620
4840,815,2837
4841,1505,2085
4841,1505,3261
4841,1505,2323
4842,1359,745
4842,1359,998
4842,1359,152
4843,3854,3777
4843,3854,4304
4843,3854,266
4844,1213,3238
4844,1213,3244
4844,1213,892
4845,35,154
4845,35,1446
4845,35,4845
4846,395,987
4846,1818,3104
4846,1818,3135
4848,286,581
4848,286,476
4848,286,4053
4849,1970,2303
4849,1970,1198
4849,1970,1143
4850,1303,1008
4850,1303,92
4850,1303,3559
4852,901,759
4852,901,179
4852,901,74
4856,1250,772
4856,1250,0
4856,1250,359
4857,3385,396
4857,3385,3360
4857,3385,345
4859,4476,3126
4859,4476,3521
4859,4476,3500
4861,1732,2596
4861,1732,23
4861,1732,445
4862,3201,2589
4862,3201,2335
4862,3201,2427
4863,3541,1687
4863,3541,4023
4863,4562,731
4866,3271,971
4866,3271,802
4866,3271,1781
4869,921,4760
4869,921,694
4869,921,2578
4871,1518,3707
4871,1518,1498
4871,1518,3743
4873,3345,16
4873,3345,3381
4873,3345,916
4875,1213,62
4875,444,936
4875,329,2200
4876,435,208
4876,435,3158
4876,435,746
4877,1657,4719
4877,1657,521
4877,1657,1576
4878,1885,210
4878,1885,1277
4878,1885,718
4879,35,581
4879,35,2239
4879,35,2382
4880,174,4393
4880,174,1570
4880,183,1714
4883,1467,4209
4883,1467,3596
4883,1467,4883
4884,815,546
4884,815,371
4884,815,1173
4885,116,924
4885,68,3888
4885,116,1
4886,102,4793
4886,2949,3045
4886,702,95
4887,1020,1328
4887,1020,374
4887,1020,49
4888,5118,2543
4888,5118,602
4888,5118,118
4889,68,1026
4889,68,88
4889,330,1314
4890,736,14
4890,736,475
4890,736,420
4891,1914,38
4891,1914,82
4891,1914,2703
4892,605,2776
4892,42,524
4892,812,253
4897,2160,4897
4897,2160,2055
4897,2160,5139
4898,292,2878
4898,292,1899
4898,292,1766
4899,1915,2766
4899,1915,2233
4899,330,1001
4900,330,588
4900,330,3119
4900,2461,2658
4901,605,1230
4901,2745,896
4901,3718,21
4902,329,101
4902,4195,2131
4902,4195,557
4904,526,1222
4904,526,1473
4904,526,127
4906,4235,4906
4906,4235,140
4906,4235,1049
4907,2591,88
4907,2591,2266
4907,2591,394
4908,762,3396
4908,762,4694
4908,762,210
4909,1732,1825
4909,1732,848
4909,1732,445
4910,4236,764
4910,4236,1988
4910,4236,990
4912,4911,431
4912,68,4032
4912,4911,5132
4913,2977,593
4913,2977,1515
4913,2977,1062
4914,2769,1113
4914,2769,1743
4914,605,2776
4916,540,3209
4916,540,302
4916,540,3075
4917,204,1361
4917,693,3586
4917,693,436
4919,1248,1428
4919,1248,376
4919,1248,331
4920,24,635
4920,24,2839
4920,24,757
4921,1085,144
4921,1085,781
4921,1085,19
4922,3854,1070
4922,3854,1793
4922,3854,804
4923,3288,1319
4923,1384,1416
4923,1384,1416
4924,1229,672
4924,1229,201
4924,1229,3247
4925,866,2089
4925,1370,1057
4925,888,1637
4926,4058,1176
4926,398,984
4926,4058,124
4933,1495,3501
4933,1495,4933
4933,1495,1123
4938,1507,2242
4938,1507,534
4938,1507,4938
4940,3942,1927
4940,3942,1042
4940,3942,4940
4941,4058,1273
4941,997,1822
4941,997,666
4943,174,237
4943,174,1309
4943,174,4727
4944,1879,4286
4944,1879,4286
4944,1879,1921
4945,3425,874
4945,3425,2592
4945,3425,2408
4946,444,1023
4946,444,5
4946,444,1306
4947,330,2658
4947,330,2628
4947,330,3251
4950,1892,3111
4950,1892,89
4950,1892,1583
4951,866,636
4951,866,4143
4951,35,4252
4953,2281,730
4953,2281,781
4953,444,4097
4954,330,796
4954,330,4112
4954,330,4515
4955,4599,1290
4955,4599,2579
4955,4599,3517
4956,1271,1079
4956,1271,1643
4956,1271,4636
4958,556,1159
4958,556,3709
4958,556,3301
4959,1128,4054
4959,1128,0
4959,1128,1217
4960,663,1003
4960,663,1456
4960,663,2031
4962,286,2666
4962,286,3444
4962,286,2730
4963,1868,234
4963,1868,2615
4963,1868,1030
4968,35,252
4968,35,371
4968,601,2954
4969,866,1383
4969,183,4969
4969,183,2184
4970,921,423
4970,921,1268
4970,921,125
4971,362,120
4971,225,704
4971,225,1726
4973,24,960
4973,24,4720
4973,24,2624
4974,2679,2390
4974,2679,3469
4974,2679,4217
4975,2769,1206
4975,2769,255
4975,2769,4975
4976,1819,80
4976,1819,29
4976,1819,7
4977,2905,3446
4977,2905,87
4977,2905,508
4978,806,860
4978,806,1072
4978,2104,4978
4980,2376,269
4980,2376,2411
4980,2376,1075
4982,556,67
4982,556,1656
4982,736,1305
4983,444,4556
4983,758,1794
4983,779,320
4984,395,1497
4984,395,389
4984,395,2554
4986,362,347
4986,362,146
4986,286,307
4987,3224,2360
4987,888,2339
4987,888,4988
4988,1248,1173
4988,1248,969
4988,1248,96
4990,2525,1741
4990,2525,946
4990,2525,59
4991,2905,1612
4991,2905,28
4991,2905,5072
4992,1213,641
4992,1213,50
4992,1213,181
4993,2845,1984
4993,2845,44
4993,2845,151
4995,806,1012
4995,806,2302
4995,806,3707
4996,1772,2864
4996,24,678
4996,24,2815
4997,1086,130
4997,1086,158
4997,1086,397
4998,997,236
4998,997,1424
4998,2358,2890
4999,292,554
4999,292,1899
4999,292,3917
5000,1518,479
5000,1518,1380
5000,1518,3555
5001,4416,534
5001,4396,2243
5001,4396,1284
5002,1332,897
5002,1332,1458
5002,1332,2507
5005,3253,927
5005,3253,1060
5005,3253,1051
5007,1020,1896
5007,1020,941
5007,1020,15
5008,2226,1323
5008,2226,19
5008,3373,4923
5009,1161,28
5009,1161,1312
5009,1161,1872
5010,901,1342
5010,901,2682
5010,901,2268
5011,1571,221
5011,4079,2997
5011,753,788
5013,578,2985
5013,578,908
5013,578,284
5014,42,2453
5014,42,1105
5014,42,198
5017,3825,2184
5017,3825,903
5017,3825,5017
5019,1229,25
5019,1229,18
5019,1229,92
5020,373,304
5020,373,126
5020,568,291
5022,187,3310
5022,373,2448
5022,2281,561
5023,225,3894
5023,225,2746
5023,225,309
5024,24,4423
5024,24,5078
5024,24,635
5026,5163,1986
5026,812,471
5026,5163,4583
5027,68,186
5027,68,833
5027,68,2793
5028,1571,4445
5028,46,531
5028,46,151
5029,319,434
5029,3582,4800
5029,319,112
5031,3636,1728
5031,448,497
5031,3636,524
5032,183,2041
5032,183,641
5032,183,43
5034,362,196
5034,116,427
5034,362,706
5035,2319,1083
5035,2319,3195
5035,2319,1249
5037,663,343
5037,663,1998
5037,663,1496
5038,1116,2450
5038,225,876
5038,225,252
5039,2799,4222
5039,2799,2103
5039,2799,4405
5040,4712,3126
5040,4712,1201
5040,4712,773
5041,292,1199
5041,292,3140
5041,292,155
5043,68,685
5043,68,1649
5043,68,835
5045,4911,1775
5045,3864,1390
5045,4911,3801
5046,3352,1863
5046,4671,13
5046,4671,251
5047,4058,232
5047,4058,559
5047,4058,1285
5048,579,147
5048,579,198
5048,579,374
5049,2252,4271
5049,3034,3517
5049,3034,87
5051,204,1324
5051,204,2275
5051,204,2023
5052,3201,4301
5052,3201,1080
5052,3201,2589
5053,1219,1478
5053,1219,3546
5053,1219,2213
5054,1441,4405
5054,1441,920
5054,1441,2577
5056,1384,1172
5056,1384,1172
5056,1384,1088
5058,315,2103
5058,315,3752
5058,315,926
5063,568,1366
5063,568,497
5063,68,1501
5066,1155,1177
5066,1155,3459
5066,1155,1714
5067,3133,1316
5067,3133,2205
5067,3133,1369
5068,1970,561
5068,1970,575
5068,1970,5
5069,448,2242
5069,448,188
5069,448,5161
5070,360,1674
5070,601,989
5070,601,989
5072,2252,1997
5072,2252,327
5072,605,2115
5073,3608,120
5073,3608,57
5073,3608,1407
5075,3466,770
5075,3466,216
5075,3466,413
5078,977,70
5078,977,1117
5078,977,5078
5082,1353,2184
5082,1020,4887
5082,1020,2243
5085,1155,5085
5085,444,23
5085,444,1222
5086,1614,617
5086,1614,1952
5086,1614,2253
5088,2513,2528
5088,2513,1075
5088,2513,3928
5090,779,98
5090,779,253
5090,779,31
5091,3388,4325
5091,3388,3339
5091,2160,2749
5093,329,109
5093,329,689
5093,329,1025
5096,1041,1522
5096,1041,1205
5096,1041,49
5097,448,1055
5097,448,4397
5097,448,2113
5098,4396,278
5098,4396,889
5098,1614,858
5099,1425,2190
5099,1425,1565
5099,1425,1565
5100,1353,2184
5100,1353,920
5100,1353,210
5102,35,153
5102,35,1235
5102,35,2603
5104,3576,705
5104,3576,873
5104,3576,298
5106,2845,2070
5106,2845,967
5106,2845,651
5108,319,159
5108,319,381
5108,319,1058
5109,187,4726
5109,1086,4657
5109,1086,8
5110,1332,2824
5110,1332,2718
5110,1332,2871
5112,2226,140
5112,2226,4013
5112,2226,1884
5113,398,1893
5113,398,645
5113,398,365
5115,102,860
5115,102,848
5115,102,180
5119,46,3680
5119,46,309
5119,46,1572
5121,3147,1492
5121,3147,266
5121,3147,336
5124,1972,45
5124,1972,3451
5124,1972,491
5125,292,400
5125,292,966
5125,292,2807
5129,2002,2173
5129,398,887
5129,2002,816
5132,3864,348
5132,4911,1775
5132,4911,1210
5133,2881,361
5133,1359,3834
5133,1703,19
5134,1359,2323
5134,1359,974
5134,1359,4477
5135,1548,321
5135,1548,1432
5135,4233,2213
5136,329,3953
5136,329,1830
5136,329,1016
5137,1751,4602
5137,1751,103
5137,1751,3912
5138,1213,197
5138,1213,2627
5138,1213,1570
5139,1024,423
5139,416,5147
5139,2160,2859
5140,526,2120
5140,1892,467
5140,526,657
5142,42,2308
5142,1505,1333
5142,1505,215
5143,24,1071
5143,24,2543
5143,24,703
5144,1751,1567
5144,1751,140
5144,329,248
5146,4415,4680
5146,4415,886
5146,2160,310
5147,416,1863
5147,416,3056
5147,416,2822
5150,1271,3912
5150,1271,376
5150,1271,816
5152,319,1101
5152,319,4660
5152,319,649
5153,3576,2766
5153,1915,870
5153,3576,2127
5155,905,1011
5155,905,1011
5155,905,52
5156,1229,25
5156,1229,515
5156,3288,548
5159,24,215
5159,24,4310
5159,24,1110
5161,448,2919
5161,448,3815
5161,448,1112
5162,1024,51
5162,2160,1243
5162,2160,3572
5164,1868,2803
5164,1868,1309
5164,1868,2803
5165,2226,3018
5165,2226,2889
5165,2226,594
5166,943,403
5166,943,22
5166,2170,3982
5167,1098,472
5167,1098,424
5167,1098,334
5170,3033,1698
5170,3033,918
5170,3033,3
5173,1370,43
5173,758,2610
5173,758,595
5174,578,932
5174,578,698
5174,578,739
5175,1879,4155
5175,3096,327
5175,1879,2779
5176,905,2615
5176,905,3260
5176,905,1573
5178,2679,1743
5178,2679,971
5178,2679,3469
5179,46,1108
5179,46,680
5179,46,2083
5181,355,16
5181,355,712
5181,4235,140
5182,1116,3586
5182,292,7
5182,1116,957
5184,762,332
5184,762,1178
5184,1455,837
5185,3766,192
5185,3766,1122
5185,3766,1391
5186,24,2214
5186,24,5078
